name	Locus	Identity	Coverage	Alignment Length	Allele Length	Gaps	Allele	Simple Allele	IncF RST
FH78	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH78	FII	-	-	-	-	-	-	-	C4:A-:B1
FH78	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH78	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH78	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH60	FIA	-	-	-	-	-	-	-	C4:A-:B8
FH60	FIB	100.0	100.0	373	373	0	FIB_8	B8	C4:A-:B8
FH60	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B8
FH60	FII	-	-	-	-	-	-	-	C4:A-:B8
FH60	FIIK	-	-	-	-	-	-	-	C4:A-:B8
FH60	FIIS	-	-	-	-	-	-	-	C4:A-:B8
FH60	FIIY	-	-	-	-	-	-	-	C4:A-:B8
FH34	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH34	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH34	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH34	FII	-	-	-	-	-	-	-	C4:A-:B1
FH34	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH34	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH34	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC177	FIA	-	-	-	-	-	-	-	F64:A-:B27
AVC177	FIB	100.0	100.0	373	373	0	FIB_27	B27	F64:A-:B27
AVC177	FIC	-	-	-	-	-	-	-	F64:A-:B27
AVC177	FII	100.0	100.0	157	157	0	FII_64	F64	F64:A-:B27
AVC177	FIIK	-	-	-	-	-	-	-	F64:A-:B27
AVC177	FIIS	-	-	-	-	-	-	-	F64:A-:B27
AVC177	FIIY	-	-	-	-	-	-	-	F64:A-:B27
FH55	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH55	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH55	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH55	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH55	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH55	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH55	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH12	FIA	-	-	-	-	-	-	-	F-:A-:B-
FH12	FIB	-	-	-	-	-	-	-	F-:A-:B-
FH12	FIC	-	-	-	-	-	-	-	F-:A-:B-
FH12	FII	-	-	-	-	-	-	-	F-:A-:B-
FH12	FIIK	-	-	-	-	-	-	-	F-:A-:B-
FH12	FIIS	-	-	-	-	-	-	-	F-:A-:B-
FH12	FIIY	-	-	-	-	-	-	-	F-:A-:B-
FH173	FIA	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH173	FIB	100.0	100.0	373	373	0	FIB_53	B53	F29!/F24!:A-:B53
FH173	FIC	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH173	FII	100.0	100.0	155	155	0	FII_29!	F29!	F29!/F24!:A-:B53
FH173	FII	100.0	100.0	158	158	0	FII_24!	F24!	F29!/F24!:A-:B53
FH173	FIIK	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH173	FIIS	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH173	FIIY	-	-	-	-	-	-	-	F29!/F24!:A-:B53
FH186	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH186	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH186	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH186	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH186	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH186	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH186	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH51	FIA	-	-	-	-	-	-	-	C4:A-:B1*
FH51	FIB	99.73190348525469	100.0	373	373	0	FIB_1*	B1*	C4:A-:B1*
FH51	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1*
FH51	FII	-	-	-	-	-	-	-	C4:A-:B1*
FH51	FIIK	-	-	-	-	-	-	-	C4:A-:B1*
FH51	FIIS	-	-	-	-	-	-	-	C4:A-:B1*
FH51	FIIY	-	-	-	-	-	-	-	C4:A-:B1*
AVC196	FIA	-	-	-	-	-	-	-	F24:A-:B8
AVC196	FIB	100.0	100.0	373	373	0	FIB_8	B8	F24:A-:B8
AVC196	FIC	-	-	-	-	-	-	-	F24:A-:B8
AVC196	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B8
AVC196	FIIK	-	-	-	-	-	-	-	F24:A-:B8
AVC196	FIIS	-	-	-	-	-	-	-	F24:A-:B8
AVC196	FIIY	-	-	-	-	-	-	-	F24:A-:B8
AVC4	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC4	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC4	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC4	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC4	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC4	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC4	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH53	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH53	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH53	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH53	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH53	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH53	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH53	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH119	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH119	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH119	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH119	FII	-	-	-	-	-	-	-	C4:A-:B1
FH119	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH119	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH119	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH128	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH128	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH128	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH128	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH128	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH128	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH128	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH130	FIA	-	-	-	-	-	-	-	F2/C4:A-:B1
FH130	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2/C4:A-:B1
FH130	FIC	100.0	100.0	200	200	0	FIC_4	C4	F2/C4:A-:B1
FH130	FII	100.0	100.0	157	157	0	FII_2	F2	F2/C4:A-:B1
FH130	FIIK	-	-	-	-	-	-	-	F2/C4:A-:B1
FH130	FIIS	-	-	-	-	-	-	-	F2/C4:A-:B1
FH130	FIIY	-	-	-	-	-	-	-	F2/C4:A-:B1
AVC211	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC211	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC211	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC211	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC211	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC211	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC211	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH135	FIA	100.0	100.0	384	384	0	FIA_1	A1	F-:A1:B1
FH135	FIB	100.0	100.0	373	373	0	FIB_1	B1	F-:A1:B1
FH135	FIC	-	-	-	-	-	-	-	F-:A1:B1
FH135	FII	-	-	-	-	-	-	-	F-:A1:B1
FH135	FIIK	-	-	-	-	-	-	-	F-:A1:B1
FH135	FIIS	-	-	-	-	-	-	-	F-:A1:B1
FH135	FIIY	-	-	-	-	-	-	-	F-:A1:B1
FH99	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH99	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH99	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH99	FII	-	-	-	-	-	-	-	C4:A-:B1
FH99	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH99	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH99	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH89	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH89	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH89	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH89	FII	-	-	-	-	-	-	-	C4:A-:B1
FH89	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH89	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH89	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH120	FIA	-	-	-	-	-	-	-	F4:A-:B1
FH120	FIB	100.0	100.0	373	373	0	FIB_1	B1	F4:A-:B1
FH120	FIC	-	-	-	-	-	-	-	F4:A-:B1
FH120	FII	100.0	100.0	158	158	0	FII_4	F4	F4:A-:B1
FH120	FIIK	-	-	-	-	-	-	-	F4:A-:B1
FH120	FIIS	-	-	-	-	-	-	-	F4:A-:B1
FH120	FIIY	-	-	-	-	-	-	-	F4:A-:B1
FH87	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH87	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH87	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH87	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH87	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH87	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH87	FIIY	-	-	-	-	-	-	-	F24:A-:B1
AVC111	FIA	100.0	100.0	384	384	0	FIA_1	A1	F-:A1:B1
AVC111	FIB	100.0	100.0	373	373	0	FIB_1	B1	F-:A1:B1
AVC111	FIC	-	-	-	-	-	-	-	F-:A1:B1
AVC111	FII	-	-	-	-	-	-	-	F-:A1:B1
AVC111	FIIK	-	-	-	-	-	-	-	F-:A1:B1
AVC111	FIIS	-	-	-	-	-	-	-	F-:A1:B1
AVC111	FIIY	-	-	-	-	-	-	-	F-:A1:B1
AVC210	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC210	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC210	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC210	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC210	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC210	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC210	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH94	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH94	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH94	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH94	FII	-	-	-	-	-	-	-	C4:A-:B1
FH94	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH94	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH94	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH20	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH20	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH20	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH20	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH20	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH20	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH20	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH82	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH82	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH82	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH82	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH82	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH82	FIIS	-	-	-	-	-	-	-	F24:A-:B1
FH82	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH151	FIA	-	-	-	-	-	-	-	F29:A-:B53
FH151	FIB	100.0	100.0	373	373	0	FIB_53	B53	F29:A-:B53
FH151	FIC	-	-	-	-	-	-	-	F29:A-:B53
FH151	FII	100.0	100.0	155	155	0	FII_29	F29	F29:A-:B53
FH151	FIIK	-	-	-	-	-	-	-	F29:A-:B53
FH151	FIIS	-	-	-	-	-	-	-	F29:A-:B53
FH151	FIIY	-	-	-	-	-	-	-	F29:A-:B53
AVC34	FIA	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC34	FIB	100.0	100.0	373	373	0	FIB_1	B1	F40/C4:A-:B1
AVC34	FIC	100.0	100.0	200	200	0	FIC_4	C4	F40/C4:A-:B1
AVC34	FII	100.0	100.0	156	156	0	FII_40	F40	F40/C4:A-:B1
AVC34	FIIK	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC34	FIIS	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC34	FIIY	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC59	FIA	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC59	FIB	100.0	100.0	373	373	0	FIB_1	B1	F40/C4:A-:B1
AVC59	FIC	100.0	100.0	200	200	0	FIC_4	C4	F40/C4:A-:B1
AVC59	FII	100.0	100.0	156	156	0	FII_40	F40	F40/C4:A-:B1
AVC59	FIIK	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC59	FIIS	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC59	FIIY	-	-	-	-	-	-	-	F40/C4:A-:B1
AVC215	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC215	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC215	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC215	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC215	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC215	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC215	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH106	FIA	-	-	-	-	-	-	-	C4:A-:B8
FH106	FIB	100.0	100.0	373	373	0	FIB_8	B8	C4:A-:B8
FH106	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B8
FH106	FII	-	-	-	-	-	-	-	C4:A-:B8
FH106	FIIK	-	-	-	-	-	-	-	C4:A-:B8
FH106	FIIS	-	-	-	-	-	-	-	C4:A-:B8
FH106	FIIY	-	-	-	-	-	-	-	C4:A-:B8
FH136	FIA	-	-	-	-	-	-	-	F76/C4:A-:B1
FH136	FIB	100.0	100.0	373	373	0	FIB_1	B1	F76/C4:A-:B1
FH136	FIC	100.0	100.0	200	200	0	FIC_4	C4	F76/C4:A-:B1
FH136	FII	100.0	100.0	156	156	0	FII_76	F76	F76/C4:A-:B1
FH136	FIIK	-	-	-	-	-	-	-	F76/C4:A-:B1
FH136	FIIS	-	-	-	-	-	-	-	F76/C4:A-:B1
FH136	FIIY	-	-	-	-	-	-	-	F76/C4:A-:B1
FH57	FIA	-	-	-	-	-	-	-	F-:A-:B-
FH57	FIB	-	-	-	-	-	-	-	F-:A-:B-
FH57	FIC	-	-	-	-	-	-	-	F-:A-:B-
FH57	FII	-	-	-	-	-	-	-	F-:A-:B-
FH57	FIIK	-	-	-	-	-	-	-	F-:A-:B-
FH57	FIIS	-	-	-	-	-	-	-	F-:A-:B-
FH57	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AVC218	FIA	-	-	-	-	-	-	-	F24:A-:B40
AVC218	FIB	100.0	100.0	373	373	0	FIB_40	B40	F24:A-:B40
AVC218	FIC	-	-	-	-	-	-	-	F24:A-:B40
AVC218	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B40
AVC218	FIIK	-	-	-	-	-	-	-	F24:A-:B40
AVC218	FIIS	-	-	-	-	-	-	-	F24:A-:B40
AVC218	FIIY	-	-	-	-	-	-	-	F24:A-:B40
FH172	FIA	-	-	-	-	-	-	-	F76!/F76!:A-:B53
FH172	FIB	100.0	100.0	373	373	0	FIB_53	B53	F76!/F76!:A-:B53
FH172	FIC	-	-	-	-	-	-	-	F76!/F76!:A-:B53
FH172	FII	100.0	100.0	156	156	0	FII_76!	F76!	F76!/F76!:A-:B53
FH172	FII	100.0	100.0	156	156	0	FII_76!	F76!	F76!/F76!:A-:B53
FH172	FIIK	-	-	-	-	-	-	-	F76!/F76!:A-:B53
FH172	FIIS	-	-	-	-	-	-	-	F76!/F76!:A-:B53
FH172	FIIY	-	-	-	-	-	-	-	F76!/F76!:A-:B53
AVC228	FIA	-	-	-	-	-	-	-	C4:A-:B40
AVC228	FIB	100.0	100.0	373	373	0	FIB_40	B40	C4:A-:B40
AVC228	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B40
AVC228	FII	-	-	-	-	-	-	-	C4:A-:B40
AVC228	FIIK	-	-	-	-	-	-	-	C4:A-:B40
AVC228	FIIS	-	-	-	-	-	-	-	C4:A-:B40
AVC228	FIIY	-	-	-	-	-	-	-	C4:A-:B40
AVC227	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC227	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC227	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC227	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC227	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC227	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC227	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH95	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH95	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH95	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH95	FII	-	-	-	-	-	-	-	C4:A-:B1
FH95	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH95	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH95	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH49	FIA	-	-	-	-	-	-	-	F2:A-:B1
FH49	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
FH49	FIC	-	-	-	-	-	-	-	F2:A-:B1
FH49	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
FH49	FIIK	-	-	-	-	-	-	-	F2:A-:B1
FH49	FIIS	-	-	-	-	-	-	-	F2:A-:B1
FH49	FIIY	-	-	-	-	-	-	-	F2:A-:B1
AVC21	FIA	-	-	-	-	-	-	-	C4:A-:B20
AVC21	FIB	100.0	100.0	373	373	0	FIB_20	B20	C4:A-:B20
AVC21	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B20
AVC21	FII	-	-	-	-	-	-	-	C4:A-:B20
AVC21	FIIK	-	-	-	-	-	-	-	C4:A-:B20
AVC21	FIIS	-	-	-	-	-	-	-	C4:A-:B20
AVC21	FIIY	-	-	-	-	-	-	-	C4:A-:B20
AVC155	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC155	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC155	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC155	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC155	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC155	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC155	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC234	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC234	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC234	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC234	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC234	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC234	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC234	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH108	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH108	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH108	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH108	FII	-	-	-	-	-	-	-	C4:A-:B1
FH108	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH108	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH108	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH169	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH169	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH169	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH169	FII	-	-	-	-	-	-	-	C4:A-:B1
FH169	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH169	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH169	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH2	FIA	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH2	FIB	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH2	FIC	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH2	FII	100.0	100.0	171	171	0	FII_95!	F95!	F95!/F104!:A-:B-
FH2	FII	100.0	100.0	156	156	0	FII_104!	F104!	F95!/F104!:A-:B-
FH2	FIIK	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH2	FIIS	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH2	FIIY	-	-	-	-	-	-	-	F95!/F104!:A-:B-
FH149	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH149	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH149	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH149	FII	-	-	-	-	-	-	-	C4:A-:B1
FH149	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH149	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH149	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC173	FIA	-	-	-	-	-	-	-	F2:A-:B1
AVC173	FIB	100.0	100.0	373	373	0	FIB_1	B1	F2:A-:B1
AVC173	FIC	-	-	-	-	-	-	-	F2:A-:B1
AVC173	FII	100.0	100.0	157	157	0	FII_2	F2	F2:A-:B1
AVC173	FIIK	-	-	-	-	-	-	-	F2:A-:B1
AVC173	FIIS	-	-	-	-	-	-	-	F2:A-:B1
AVC173	FIIY	-	-	-	-	-	-	-	F2:A-:B1
FH176	FIA	100.0	100.0	329	329	0	FIA_6	A6	F64!/F4!:A6:B1
FH176	FIB	100.0	100.0	373	373	0	FIB_1	B1	F64!/F4!:A6:B1
FH176	FIC	-	-	-	-	-	-	-	F64!/F4!:A6:B1
FH176	FII	100.0	100.0	157	157	0	FII_64!	F64!	F64!/F4!:A6:B1
FH176	FII	100.0	100.0	158	158	0	FII_4!	F4!	F64!/F4!:A6:B1
FH176	FIIK	-	-	-	-	-	-	-	F64!/F4!:A6:B1
FH176	FIIS	-	-	-	-	-	-	-	F64!/F4!:A6:B1
FH176	FIIY	-	-	-	-	-	-	-	F64!/F4!:A6:B1
AVC198	FIA	-	-	-	-	-	-	-	C4:A-:B1
AVC198	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
AVC198	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
AVC198	FII	-	-	-	-	-	-	-	C4:A-:B1
AVC198	FIIK	-	-	-	-	-	-	-	C4:A-:B1
AVC198	FIIS	-	-	-	-	-	-	-	C4:A-:B1
AVC198	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH110	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH110	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH110	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH110	FII	-	-	-	-	-	-	-	C4:A-:B1
FH110	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH110	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH110	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH85	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH85	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH85	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH85	FII	-	-	-	-	-	-	-	C4:A-:B1
FH85	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH85	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH85	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC107	FIA	-	-	-	-	-	-	-	F76:A-:B1
AVC107	FIB	100.0	100.0	373	373	0	FIB_1	B1	F76:A-:B1
AVC107	FIC	-	-	-	-	-	-	-	F76:A-:B1
AVC107	FII	100.0	100.0	156	156	0	FII_76	F76	F76:A-:B1
AVC107	FIIK	-	-	-	-	-	-	-	F76:A-:B1
AVC107	FIIS	-	-	-	-	-	-	-	F76:A-:B1
AVC107	FIIY	-	-	-	-	-	-	-	F76:A-:B1
FH7	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH7	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH7	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH7	FII	-	-	-	-	-	-	-	C4:A-:B1
FH7	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH7	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH7	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH158	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH158	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH158	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH158	FII	-	-	-	-	-	-	-	C4:A-:B1
FH158	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH158	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH158	FIIY	-	-	-	-	-	-	-	C4:A-:B1
AVC223	FIA	-	-	-	-	-	-	-	F24:A-:B1
AVC223	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
AVC223	FIC	-	-	-	-	-	-	-	F24:A-:B1
AVC223	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
AVC223	FIIK	-	-	-	-	-	-	-	F24:A-:B1
AVC223	FIIS	-	-	-	-	-	-	-	F24:A-:B1
AVC223	FIIY	-	-	-	-	-	-	-	F24:A-:B1
FH160	FIA	-	-	-	-	-	-	-	C4:A-:B1
FH160	FIB	100.0	100.0	373	373	0	FIB_1	B1	C4:A-:B1
FH160	FIC	100.0	100.0	200	200	0	FIC_4	C4	C4:A-:B1
FH160	FII	-	-	-	-	-	-	-	C4:A-:B1
FH160	FIIK	-	-	-	-	-	-	-	C4:A-:B1
FH160	FIIS	-	-	-	-	-	-	-	C4:A-:B1
FH160	FIIY	-	-	-	-	-	-	-	C4:A-:B1
FH3	FIA	-	-	-	-	-	-	-	F24:A-:B1
FH3	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
FH3	FIC	-	-	-	-	-	-	-	F24:A-:B1
FH3	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
FH3	FIIK	-	-	-	-	-	-	-	F24:A-:B1
FH3	FIIS	-	-	-	-	-	-	-	F24:A-:B1
